XYDATA,
220.9,-29.9965,285.086,1.09027,
220.8,-29.9672,285.464,1.09443,
220.7,-30.0001,285.849,1.09866,
220.6,-29.8771,286.232,1.10286,
220.5,-29.9056,286.621,1.10712,
220.4,-29.7919,287.012,1.11141,
220.3,-29.5786,287.408,1.11574,
220.2,-29.5824,287.808,1.12011,
220.1,-29.6278,288.204,1.12444,
220.0,-29.4776,288.608,1.12885,
219.9,-29.4215,289.009,1.13324,
219.8,-29.3617,289.416,1.13767,
219.7,-29.2478,289.828,1.14215,
219.6,-29.238,290.237,1.14661,
219.5,-29.1674,290.657,1.15117,
219.4,-29.1063,291.082,1.15578,
219.3,-28.889,291.52,1.16054,
219.2,-28.797,291.97,1.16542,
219.1,-28.7682,292.43,1.17039,
219.0,-28.7699,292.903,1.17551,
218.9,-28.7216,293.384,1.18071,
218.8,-28.6669,293.881,1.18607,
218.7,-28.7429,294.392,1.19158,
218.6,-28.6208,294.91,1.19716,
218.5,-28.4956,295.436,1.20282,
218.4,-28.4267,295.963,1.20849,
218.3,-28.3693,296.497,1.21421,
218.2,-28.3128,297.038,1.22002,
218.1,-28.281,297.583,1.22585,
218.0,-28.2683,298.136,1.23177,
217.9,-28.1655,298.689,1.23768,
217.8,-28.085,299.251,1.24367,
217.7,-28.199,299.819,1.24972,
217.6,-28.2075,300.396,1.25586,
217.5,-28.1072,300.982,1.2621,
217.4,-28.1199,301.573,1.26836,
217.3,-27.9236,302.173,1.27473,
217.2,-27.8835,302.779,1.28114,
217.1,-27.7375,303.397,1.28768,
217.0,-27.7047,304.021,1.29427,
216.9,-27.6727,304.652,1.30092,
216.8,-27.6449,305.292,1.30765,
216.7,-27.7991,305.936,1.31442,
216.6,-27.7614,306.591,1.3213,
216.5,-27.8315,307.256,1.32826,
216.4,-27.6968,307.93,1.33531,
216.3,-27.7419,308.615,1.34247,
216.2,-27.6923,309.307,1.3497,
216.1,-27.6089,310.011,1.35703,
216.0,-27.3534,310.722,1.36443,
215.9,-27.2225,311.445,1.37193,
215.8,-27.0438,312.18,1.37955,
215.7,-26.7788,312.926,1.38727,
215.6,-26.7593,313.684,1.3951,
215.5,-26.8319,314.454,1.40304,
215.4,-26.9756,315.238,1.41111,
215.3,-26.838,316.038,1.41933,
215.2,-26.9504,316.853,1.42769,
215.1,-26.9198,317.686,1.43622,
215.0,-26.8798,318.532,1.44486,
214.9,-26.9471,319.397,1.45368,
214.8,-27.0185,320.273,1.46259,
214.7,-26.9199,321.167,1.47167,
214.6,-26.7639,322.084,1.48096,
214.5,-26.7171,323.019,1.49042,
214.4,-26.8032,323.97,1.50001,
214.3,-26.7851,324.942,1.5098,
214.2,-26.6767,325.934,1.51976,
214.1,-26.6372,326.949,1.52994,
214.0,-26.6039,327.99,1.54034,
213.9,-26.659,329.055,1.55096,
213.8,-26.5491,330.141,1.56176,
213.7,-26.5906,331.249,1.57275,
213.6,-26.4259,332.384,1.58398,
213.5,-26.5129,333.546,1.59544,
213.4,-26.7709,334.74,1.60719,
213.3,-26.8105,335.967,1.61923,
213.2,-26.7953,337.224,1.63151,
213.1,-26.8226,338.512,1.64407,
213.0,-26.9516,339.826,1.65685,
212.9,-27.023,341.175,1.66992,
212.8,-27.1064,342.561,1.6833,
212.7,-27.0485,343.981,1.69696,
212.6,-26.9887,345.438,1.71093,
212.5,-26.9803,346.921,1.7251,
212.4,-26.826,348.434,1.7395,
212.3,-26.7853,349.982,1.75417,
212.2,-26.8211,351.559,1.76908,
212.1,-26.8062,353.174,1.78427,
212.0,-26.9344,354.814,1.79963,
211.9,-26.9438,356.481,1.81518,
211.8,-26.9329,358.177,1.83094,
211.7,-26.6313,359.926,1.84712,
211.6,-26.8098,361.739,1.86381,
211.5,-27.1835,363.617,1.88102,
211.4,-26.9372,365.571,1.89884,
211.3,-26.9448,367.595,1.9172,
211.2,-26.7304,369.698,1.93617,
211.1,-26.6225,371.894,1.95588,
211.0,-26.7529,374.177,1.97624,
210.9,-27.0605,376.547,1.99724,
210.8,-27.2978,378.991,2.01877,
210.7,-27.1139,381.525,2.04094,
210.6,-27.0058,384.145,2.0637,
210.5,-27.1889,386.853,2.08705,
210.4,-27.1712,389.66,2.11108,
210.3,-27.5865,392.553,2.13565,
210.2,-27.818,395.543,2.16083,
210.1,-27.9241,398.636,2.18667,
210.0,-27.6525,401.834,2.21314,
209.9,-27.6804,405.134,2.24019,
209.8,-27.7495,408.533,2.26779,
209.7,-27.8459,412.047,2.29604,
209.6,-27.8867,415.672,2.32488,
209.5,-27.7472,419.426,2.35441,
209.4,-27.8554,423.312,2.38464,
209.3,-27.3604,427.338,2.41558,
209.2,-27.5542,431.506,2.4472,
209.1,-26.8573,435.822,2.47951,
209.0,-26.8945,440.295,2.51161,
208.9,-26.5518,444.939,2.54379,
208.8,-26.1227,449.744,2.57691,
208.7,-25.7228,454.725,2.61106,
208.6,-25.5163,459.879,2.64619,
208.5,-25.3785,465.222,2.68239,
208.4,-25.1946,470.748,2.71961,
208.3,-24.8015,476.474,2.75792,
208.2,-24.6155,482.387,2.79722,
208.1,-24.3471,488.496,2.83753,
208.0,-23.6863,494.82,2.87897,
,
